x,f,g
3.78125,0.24058091014200271940957339158945028,0.054555842013276067042764054276898236
3.8125,0.23888762342970712552040250410665769,0.053816978585492662075018901023129926
3.84375,0.23721719657169120730360357016013074,0.05309274682123814096767370994818303
3.875,0.23556917831117852438017138634760522,0.052382765918269556388278971256599265
3.90625,0.2339431290979795874370997130738085,0.051686667376112716360634270341472618
3.9375,0.23233862071155348890381778496480517,0.051004094520256868892042017296679617
3.96875,0.23075523589859980591002135376631854,0.050334702047831827242238378753946347
4,0.22919256802452697973868944277656277,0.049678155593656750529174505805179086
4.03125,0.22765022073817706434339083306012416,0.04903413131561458209441759661536787
4.0625,0.22612780764921846683806168517892968,0.048402315498366725720243007563149795
4.09375,0.22462495201764820197694023425299339,0.047782404174479209056875325424869945
4.125,0.2231412864548733682567972597008798,0.047174102762084622514259315220526374
4.15625,0.22167645263586813478174100256691981,0.046577125718253786814354626806995228
4.1875,0.22023010102192760712223103524464927,0.045991196207297630010057654399051992
4.21875,0.21880189059356361165706305434107656,0.045416045783263363542204579584375125
4.25,0.21739148859310978932839205616311173,0.044851414085929938685134945082290638
4.28125,0.21599857027662450331745435497693713,0.044297048549646126126791194522308641
4.3125,0.21462281867470001720523838951040106,0.043752704124390565039017910309856097
4.34375,0.21326392436180526187081980331275324,0.043218143008466933550343417482363834
4.375,0.2119215852338073470489998228619515,0.042693134392279147944908593555820329
4.40625,0.21059550629333384901702020860761808,0.042177454212661340209743995808886506
4.4375,0.20928539944265387708249869298984591,0.041670884917265419762546093894784228
4.46875,0.20799098328377104235281667795282845,0.041173215238535413122367633123853989
4.5,0.20671198292543577308441440838299666,0.040684239976822604254859719414419711
4.53125,0.2054481297967979888509627110839079,0.040203759792218869823888721193440439
4.5625,0.20419916146743400488702408020688228,0.03973158100470761188558705594060607
4.59375,0.20296482147349372947287711366542441,0.039267515402252423280224878156130488
4.625,0.20174485914972577970048924781238781,0.038811380056463159571284719828884621
4.65625,0.20053902946714911051836967395061836,0.038362997145497511626303771318912077
4.6875,0.19934709287615016242753916075192794,0.037922193783873545353860582284451484
4.71875,0.19816881515479441629847472449809009,0.037488801858885065370807474069600089
4.75,0.19700396726215062922508688888229948,0.037062657873327128643537422246564605
4.78125,0.19585232519643494100632069448888037,0.036643602794253639435253304346172677
4.8125,0.19471366985779051290807053477504045,0.036231481907502751351900205102990278
4.84375,0.19358778691552641336244885946225149,0.035826144677738835494751279197756861
4.875,0.19247446667964712226568837026098472,0.035427444613772091968109533256081987
4.90625,0.1913735039765113082003677537682162,0.035035239138928528454931514859585057
4.9375,0.19028469802846546158764737219154932,0.034649389466254044609473968889065254
4.96875,0.18920785233730456060718567561514141,0.034269760478346782325713717910646352
5,0.18814277457141822370349641203671522,0.033896220611621764766266525853921612
5.03125,0.18708927645648677955960703578271631,0.033528641744821184337193578153766998
5.0625,0.18604717366959737849753718329945605,0.033166899091592542403761537639270243
5.09375,0.18501628573665569336354763998738489,0.032810871096965220319623004058299853
5.125,0.18399643593297392720476338698164928,0.032460439337563999307341549526961346
5.15625,0.18298745118692077275577091622789569,0.032115488425405571190625324508180213
5.1875,0.18198916198652366747654677349452919,0.031775905915131216653095196988436747
5.21875,0.18100140228891816944638971709333545,0.031441582214535594814876295784745631
5.25,0.18002400943254355497939604138182833,0.03111241049825800832250333338615055
5.28125,0.17905682405198781891140320389501009,0.03078828662450860139451182586424253
5.3125,0.17809968999538915305013773145915442,0.03046910905470773270544350124058948
5.34375,0.17715245424430469665774438072348589,0.030154778775922257851853281723761562
5.375,0.17621496683596090390438529476279439,0.029845199225987673603130636745387012
5.40625,0.17528708078780326535954751530275583,0.02954027622121003339550317814054159
5.4375,0.17436865202426636167998251182905354,0.029239917886546254861876793451669134
5.46875,0.1734595393056883251829166902428672,0.028944034588165919029811670365241795
5.5,0.17255960415929674602647191209838728,0.028652538868301919791371224483269906
5.53125,0.17166871081219589093952372614596589,0.028365345382301373229743885709209212
5.5625,0.1707867261262878101737853697186478,0.028082370837792050555951872594974153
5.59375,0.16991351953506249857607988190081987,0.027803533935883266286511063912928488
5.625,0.16904896298219475506378206007849804,0.02752875531432364478751817897080268
5.65625,0.16819293086188775669596894658164215,0.027257957492541512755112033792016235
5.6875,0.16734529996090563404846661998818156,0.026991064818496831390433940432312153
5.71875,0.16650594940223950853744786573086068,0.026728003417276598247731346431525256
5.75,0.1656747605903535342567072027296345,0.026468701141368522801981851160606794
5.78125,0.16485161715795948112420710351781556,0.026213087522550519067822118765943341
5.8125,0.16403640491427030677620043496679927,0.025961093725336170058083862476042562
5.84375,0.16322901179468499559332346352988522,0.025712652501918809059848864073027153
5.875,0.16242932781185869818439699300532189,0.025467698148559237823046173565685827
5.90625,0.16163724500811388709402167432862117,0.025226166463364367650375972928418214
5.9375,0.1608526574091498577654940421105976,0.024987994705406231572497615102050409
5.96875,0.16007546097900945103935432916531679,0.024753121555132879508794970053587422
6,0.15930555357626335769966304024411115,0.024521487076024638484785227025254364
6.03125,0.15854283491137378964464271203961899,0.024293032677451101265906396137286386
6.0625,0.15778720650520066886363424130022435,0.024067701078686003583892971961566419
6.09375,0.15703857164861479712238195824035254,0.023845436274038866647416085848608312
6.125,0.15629683536318372854065322771961271,0.023626183499063921789609279171644717
6.15625,0.15556190436289727641730318232336138,0.023409889197808401646421884502424486
6.1875,0.15483368701690074693172905923626589,0.023196500991063780717040432097733532
6.21875,0.15411209331320510783331283786303977,0.022985967645584980878721150842398799
6.25,0.1533970348233443719261895933281255,0.022778239044243927584139606278319982
6.28125,0.15268842466795150497330944159625648,0.022573266157085153063807188118110653
6.3125,0.15198617748322515739769697179657351,0.022371001013252396735922928177573152
6.34375,0.15129020938826047057984952383459514,0.022171396673756352889517416493383854
6.375,0.15060043795321812328603770442066095,0.02197440720505486411217844104290184
6.40625,0.1499167821683066633826998574259605,0.021779987653417958307152032040144751
6.4375,0.14923916241355401599313001563715354,0.021588094020051179787560520973228173
6.46875,0.14856750042934487306015970902105545,0.021398683236951673031438657971301656
6.5,0.14790171928770145225196007983266789,0.021211713143472443302554455301703764
6.53125,0.14724174336428586658377321656702655,0.021027142463571143455717060978633612
6.5625,0.14658749831110307126274474928960584,0.020844930783720622719289574104845373
6.59375,0.14593891102988405227560997619460659,0.020665038531459322855811564995233259
6.625,0.14529590964612959325528591886440797,0.020487426954560421529081756247523635
6.65625,0.14465842348379560425661003440992774,0.020312058100799403553854832972919609
6.6875,0.14402638304060161926892974149029194,0.020138894798300489494111976126573276
6.71875,0.14339971996394466957300650081510835,0.019967900636443069254132468186847857
6.75,0.14277836702740131834669516933246268,0.019799039947309977248622620114075954
6.78125,0.14216225810780119913111909962537469,0.01963227778766010675187779723316356
6.8125,0.14155132816285593773974240527206248,0.019467579921408495355497404729445718
6.84375,0.14094551320932785474207486934474465,0.01930491280259762229324953233851886
6.875,0.14034475030172334456087569533533737,0.019144243558844242846752219945305544
6.90625,0.13974897751149630823144657851368936,0.018985539975246646198913342726619594
6.9375,0.13915813390674748069602329317605694,0.018828770478737761974342124889839682
6.96875,0.138572159532405940826357775921147,0.018673904122870058269253638815446875
7,0.13799099539087952383465157630972477,0.01852091057301867115354588596063259
7.03125,0.13741458342316127197013809208675096,0.018369760091989683306701605422184621
7.0625,0.13684286649037946100199104861223581,0.018220423526020928467318787503198165
7.09375,0.13627578835577912752939683046064354,0.018072872291163139534295052548442928
7.125,0.13571329366712339618266782844171833,0.017927078360029682219404495736206481
7.15625,0.13515532793950326680799583850816246,0.017783014248903523844064850672141738
7.1875,0.13460183753854487026343850529141964,0.017640653005190478891576421865162797
7.21875,0.13405276966400353797440317094747986,0.017499968195208149932022584175011146
7.25,0.13350807233373435536243929120666211,0.017360933892300345161882146633357851
7.28125,0.13296769436802918311149186335431532,0.01722352466526710264678959119483696
7.3125,0.13243158537431043339242631132138981,0.017087715567100786998846047633072692
7.34375,0.13189969573217218103357387482708752,0.016953482124019047208331050263776712
7.375,0.13137197657875947258946837340003963,0.016820800324785735207623127110115813
7.40625,0.13084837979447696969304953600528923,0.016689646610311183972987624168181863
7.4375,0.13032885798901832733431164461519794,0.016559997863523532045520789809062777
7.46875,0.12981336448770796313199891313847786,0.016431831399503058732438960976120586
7.5,0.12930185331814712058186619180420857,0.016305124955871761370197900984131812
7.53125,0.12879427919715636798928693914260281,0.016179856683430663308368566053043925
7.5625,0.12829059751800690562691882200400342,0.01605600513703758910608394693598514
7.59375,0.1277907643379332768888793882120476,0.0159335492667183822019465766497434
7.625,0.12729473636592029511895394394600238,0.015812468409004770387562801084002555
7.65625,0.12680247095075720663814443944437595,0.015692742278492306132433697615459342
7.6875,0.12631392606935231254212254347465723,0.01557435095961202250669454921836974
7.71875,0.12582906031530146732744715744866205,0.015457274898609651446607253700726778
7.75,0.1253478328877040615725867627032473,0.015341494895726449710446123467262075
7.78125,0.12487020358022027897237640429395971,0.015226992097575869371016592926846349
7.8125,0.1243961327703635952201505764882085,0.015113747989710494364526778500964269
7.84375,0.12392558140902265775950827325351389,0.015001744389373842730973011658964204
7.875,0.12345851101020685148839956614944433,0.01489096343843180599429566284396734
7.90625,0.12299488364101001628506945499309383,0.014781387596478662886143299486994454
7.9375,0.1225346619117869379239617364870286,0.014672999634112764549622468241792057
7.96875,0.12207780896653738473840905553169062,0.014565782626377142693491201782315503
8,0.12162428847349260843738127431463175,0.014459719946360441118024985796362815
8.03125,0.12117406461589936896071738343366131,0.014354795258953714807385882404591056
8.0625,0.12072710208299668031980442470785497,0.014250992514758779577301559879911162
8.09375,0.12028336606118060717122439917403387,0.014148295944143929270543299886044957
8.125,0.11984282222535257055630782617248921,0.01404669005144296688757151174503435
8.15625,0.11940543673044674595109776301567392,0.013946159609293620999794858652742108
8.1875,0.11897117620313225764490307459403993,0.013846689653111539485010355286425785
8.21875,0.1185400077336859906322606570176162,0.013748265475696169208765274024128874
8.25,0.11811189886803195478869186249065831,0.013650872621964942905082080691364092
8.28125,0.11768681759994324622638946804528356,0.01355449688381230333244442540635277
8.3125,0.11726473236340275750866216327104039,0.01345912429509019993741475705841098
8.34375,0.11684561202511889195402319005302096,0.013364741126706794884293475367235643
8.375,0.11642942587719263769051789424451593,0.013271333881840213534928072869369187
8.40625,0.11601614362993245453253778173477459,0.013178889291264269413010007054577909
8.4375,0.11560573540481352124643881975294221,0.013087394308783185481834493405325799
8.46875,0.11519817172757798244457083586366575,0.012996836106772422318643394490582882
8.5,0.11479342352147292329310969539024751,0.01290720207182280959285126930485971
8.53125,0.11439146210062288652725612312893688,0.012818479800485260255821294067059016
8.5625,0.11399225916353383002456488787235819,0.012730657095113427128374905795050845
8.59375,0.11359578678672550447691263319240109,0.012643721959801739226841034916225739
8.625,0.11320201741848930960441830047192887,0.012557662596416330293293267907541586
8.65625,0.11281092387276876394812997581644187,0.01247246740071644468112575516772536
8.6875,0.11242247932315979763734839743569172,0.012388124958563976080199976377834384
8.71875,0.11203665729702814972426943905043819,0.012304624042218862630000971241706576
8.75,0.11165343166974122178283481119541231,0.012221953606718127844888817768121807
8.78125,0.11127277665901180754746002532313374,0.012140102786336420539838738437175849
8.8125,0.11089466681935118448547294016069533,0.012059060891125968672284325915737394
8.84375,0.11051907703662911741718088295368696,0.011978817403533921777222727158046989
8.875,0.11014598252273838667983667041006064,0.011899361975095114537292342157058858
8.90625,0.10977535881036151393463584194481299,0.011820684423198340063163758046373215
8.9375,0.10940718174783741759546575923315182,0.011742774727924275725858803071363455
8.96875,0.1090414274941257870687100002154948,0.011665623028953256942693569659031726
9,0.10867807251386702058738168222663742,0.011589219622541145231287311249844756
9.03125,0.10831709357253562545080544558701017,0.011513554958561586168137960878096421
9.0625,0.10795846773168503199184139901534948,0.011438619637613000674163557376670295
9.09375,0.1076021723442818236344250031715664,0.011364404408188699351839092199924029
9.125,0.10724818505012743502055462652251974,0.011290900163908554467659427118654269
9.15625,0.10689648377136541842181346040194859,0.011218097940810707658296000005468424
9.1875,0.10654704670807242554859225890360367,0.011145988914701833585854023016646374
9.21875,0.10619985233393109747147421234892353,0.011074564398564520622216675465741829
9.25,0.10585487939198309971345890413095789,0.011003815840020369248064030210529664
9.28125,0.105512106890460582697210752508871,0.010933734818847447250665377769776561
9.3125,0.1051715140986943896754056624500087,0.010864313044550778036323170213719677
9.34375,0.10483308054309737507036675771337648,0.010795542353984574477285017908838153
9.375,0.10449678600322123583618186252854684,0.010727414709024965726515954325739304
9.40625,0.10416261050788529706588779614746871,0.010659922194291998393059724652637282
9.4375,0.10383053433137573063048711309743457,0.010593057014919726410635645279339401
9.46875,0.10350053798971372218686079788917001,0.010526811494373235886185225256203305
9.5,0.10317260223699113745835464149301978,0.010461178072311482215665622823475458
9.53125,0.10284670806177227330425339647103803,0.010396149302494846832693937264697652
9.5625,0.10252283668356031278086334851169531,0.010331717850736350141774232507279025
9.59375,0.10220096954932713618492495870564333,0.010267876492895485510815931877072641
9.625,0.10188108833010517198610607342286751,0.010204618112913666685477707584511375
9.65625,0.10156317491764000262505676811167048,0.010141935700890307667556491387981104
9.6875,0.10124721142110247040178393993381267,0.010079822351198579997247160583544114
9.71875,0.10093318016385905812997204048582637,0.010018271260639917519770536617988807
9.75,0.10062106368029934790960862638197027,0.0099572757266363631248713415714775798
9.78125,0.10031084471271938929539749338418237,0.0098968291454598756464427962134554555
9.8125,0.10000250620825983533376680468307996,0.0098369250104977381216449971479418876
9.84375,0.099696031315897731427919523783596796,0.0097775569105532309561703906841007701
9.875,0.099391403383490867788773297110743896,0.0097187185281807552458372119410512445
9.90625,0.099088605954873631359594502113632909,0.0096604036380546125847998787216594767
9.9375,0.098787622767003317582819681092122577,0.009602606105370668166993861926238078
9.96875,0.098488437747155886227547059497337676,0.0095453198842801438789479812108864571
10,0.098191035010170168733458832630358139,0.0094885390163548074071174835642808058
10.03125,0.097895398855739557168926306684505879,0.0094322576290828421591103111940725145
10.0625,0.097601513765750226964636238188591044,0.0093764699343947010426888957255090995
10.09375,0.097309364401664967085614244962335208,0.0093211702272182648757435568899094528
10.125,0.097018935601951712259859121771433564,0.0092663528840626434305059796024114517
10.15625,0.09673021237955589230629930966183128,0.0092120123616299738615194453027682418
10.1875,0.096443179919415733513325023495437945,0.0091581431954545875442055523724399747
10.21875,0.096157823576019666426164275456209931,0.0091047399985689321736648498977266603
10.25,0.09587412887100501332084345302227394,0.0090517974601956513555397139599736042
10.28125,0.095592081490797147087960763428426755,0.008999310344465238875806696312954743
10.3125,0.095311667284288331234147854940153551,0.0089472734891586993772601562359298042
10.34375,0.095032872260555468245645666067451762,0.0088956818044746613097758978332491102
10.375,0.094755682586616000659232947648111097,0.0088445302718204017713638345468575549
10.40625,0.094480084585221225862804126532690076,0.0087938139426262562292927014097957151
10.4375,0.094206064732686301912819975732902523,0.0087435279371828991165713750953209455
10.46875,0.093933609656756237519923093254998544,0.0086936674435009939498015435421745319
10.5,0.093662706134507174828155506367878238,0.0086442277161927239205168575650440127
10.53125,0.0933933410902822887080457484271335,0.0085952040753747258838890307611663013
10.5625,0.093125501593661641009638989346270161,0.0085465919055919623160717531947344431
10.59375,0.092859174857465342588311546961855621,0.0084983866547620771441060155184842508
10.625,0.092594348235789389933629405626562295,0.0084505838331397923795512278904043801
10.65625,0.092331009222073556908981557788586322,0.0084031790123009132178604314449108204
10.6875,0.0920691454472007354563679288607997,0.0083561678241455197087198309562112233
10.71875,0.091808744677627132145404646967217124,0.0083095459599199332665776254439902538
10.75,0.091549794813542740156922815850292005,0.0082633091692570561835790951466701567
10.78125,0.091292283887061518697825419570649125,0.0082174532592346919370274982724318917
10.8125,0.091036200060440723953231565329044454,0.0081719740934514634579748819217845219
10.84375,0.090781531624328847502243084844699989,0.0081268675911199556540413901948978437
10.875,0.090528266996041629662552263775202134,0.0080821297261767173652590050491546727
10.90625,0.09027639471786562649398663884760822,0.0080377565264087665836018409943703833
10.9375,0.090025903455388820189158639141148355,0.0079937440725962511916468475606468343
10.96875,0.089776781995857773317648090167524785,0.0079500884976709256800409820199102944
11,0.089529019246560837875386984614892834,0.0079067859858901122934639274290019797
11.03125,0.089282604233236940329736473063216508,0.0078638327720258228367018998752235648
11.0625,0.089037526098509473849555118963015766,0.0078212251405687249522296618940133663
11.09375,0.088793774100344838674581695924966715,0.007778959424946644064091610273259796
11.125,0.08855133761053518111574467754590329,0.0077370320067572993754574328768069776
11.15625,0.088310206113204890993441951039804589,0.0076954393150149793144096245153545721
11.1875,0.088070369203340426420119718156245183,0.0076541778254108686495387654863035018
11.21875,0.087831816585343043722169364790201664,0.0076132440595867461488564547163901976
11.25,0.087594538071604018979649361080755758,0.0075726345844217781373079693761660246
11.28125,0.087358523581101956145868601375102434,0.0075323460113321396245493335725902969
11.3125,0.087123763138021784997533768162569645,0.0074923749955832008302731597263811243
11.34375,0.086890246870395060264919695698331451,0.0074527182356140229337102183759274314
11.375,0.086657965008761181205183664210827893,0.0074133724723739127213488686736556716
11.40625,0.086426907884849158615193562947583386,0.0073743344886707915066202156564690442
11.4375,0.086197065930279563837627598336236518,0.0073356011085311392513837337802801849
11.46875,0.085968429675286301700055476141998985,0.0072971691965712802354834590832116908
11.5,0.08574098974745785654553143100455925,0.0072590356573797819012768344289436021
11.53125,0.085514736870497667569103348617873323,0.0072211974349107436485996750998669284
11.5625,0.085289661863003296571639864622743801,0.0071836515118877573757426756052217353
11.59375,0.085065755637264057984457604800303836,0.0071463949092183264571905681695781946
11.625,0.084843009198076787609244383842238146,0.0071094246854185346225231107789238906
11.65625,0.084621413641579432961467004496837719,0.0070727379360477608563050070674489959
11.6875,0.084400960154102154405468274460594472,0.0070363317931532409792092029459785951
11.71875,0.084181640011035632429342154460821831,0.0070002034247242809991395417752105619
11.75,0.0839634445757162824308778417529394,0.0069643500341559316407675070990672452
11.78125,0.083746365298328084275739279263495201,0.0069287688597219376756079167955269478
11.8125,0.083530393714820739648861920573219088,0.0068934571740567797853781149779553067
11.84375,0.083315521445843875852981736994899471,0.0068584122836466307016793058716682033
11.875,0.083101740195697020217355452229967863,0.0068236315283290512776913950751595508
11.90625,0.082889041751295074668096205146980371,0.0067891122808012559651901389791719433
11.9375,0.082677417981149025282065392915463606,0.0067548519461367808953079833156404695
11.96875,0.08246686083436162680178153107015898,0.0067208479613103913965248409973942349
12,0.082257362339637807132107109472949333,0.0066870977947310693307783689400445017
12.03125,0.082048914604309541773257662055390595,0.0066535989457829240906424285310113808
12.0625,0.081841509813374952971575270805888737,0.0066203489443738744794880958605654438
12.09375,0.081635140228551393092083836303657039,0.0065873453504919519946000032024960894
12.125,0.081429798187342276337590678401855156,0.0065545857537690792524955577327496656
12.15625,0.081225476102117427460447980913837067,0.0065220677730521804382486847465671526
12.1875,0.081022166459206720537404317354281671,0.0064897890559814837284574111481347563
12.21875,0.080819861818006785207565307179325683,0.0064577472785758786325631224192730942
12.25,0.08061855481010056201058768423329705,0.0064259401448251941214207740840980089
12.28125,0.080418238138389492609038754788627475,0.0063943653862892662671722889951976269
12.3125,0.080218904576238134737492784546225758,0.0063630207617036669063765225784728129
12.34375,0.080020546966630995693481640691526217,0.0063319040565919675607349349025767641
12.375,0.079823158221341382073889888190546436,0.0063010130828844155083101136210265841
12.40625,0.079626731320112067266753364334497134,0.0062703456785429014945049048440740155
12.4375,0.079431259309847581934603356343379343,0.0062398997071921011078476375099395015
12.46875,0.079236735303817936373365077837228382,0.0062096730577566743223638117192672434
12.5,0.079043152480873587202190613908641982,0.0061796636441044101275135768037625164
